"state","puma2k","puma12","stab","PUMAname","PUMA2kName","pop10","afact"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to puma12 alloc factor"
"34","00304","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs","3400304",11130,0.056 
"34","00305","00305","NJ","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs","3400305",94271,0.518 
"34","00305","00307","NJ","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs","3400305",44243,0.243 
"34","00305","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs","3400305",43360,0.238 
"34","00306","00306","NJ","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs","3400306",103661,0.68 
"34","00306","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs","3400306",48845,0.32 
"34","00400","00400","NJ","Passaic County (Southeast)--Paterson City","3400400",146199,1 
"34","00501","00501","NJ","Passaic County (South)--Passaic & Clifton (Southeast) Cities","3400501",137558,0.894 
"34","00501","00502","NJ","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)","3400501",16359,0.106 
"34","00502","00502","NJ","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)","3400502",92858,0.462 
"34","00502","00503","NJ","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs","3400502",108252,0.538 
"34","00601","00601","NJ","Hudson County (Central)--Jersey City (North)","3400601",133314,1 
"34","00602","00602","NJ","Hudson County (Central)--Jersey City (South)","3400602",108122,0.946 
"34","00602","00703","NJ","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns","3400602",6161,0.054 
"34","00701","00701","NJ","Hudson County (North)--West New York, Secaucus & Guttenberg Towns","3400701",137921,1 
"34","00702","00702","NJ","Hudson County (Northeast)--Union City & Hoboken Cities","3400702",129014,1 
"34","00703","00703","NJ","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns","3400703",119734,1 
"34","00800","00800","NJ","Hunterdon County","3400800",128349,1 
"34","00901","00901","NJ","Middlesex County (Southeast)","3400901",113680,0.66 
"34","00901","00907","NJ","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough","3400901",58479,0.34 
"34","00902","00902","NJ","Middlesex County (Southwest)","3400902",111297,0.613 
"34","00902","00906","NJ","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs","3400902",70131,0.387 
"34","00903","00903","NJ","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs","3400903",68172,0.467 
"34","00903","00906","NJ","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs","3400903",77897,0.533 
"34","00904","00903","NJ","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs","3400904",43693,0.319 
"34","00904","00904","NJ","Middlesex County (North Central)--Metuchen Borough","3400904",93233,0.681 
"34","00905","00904","NJ","Middlesex County (North Central)--Metuchen Borough","3400905",12828,0.074 
"34","00905","00905","NJ","Middlesex County (Northeast)--Carteret Borough","3400905",109601,0.633 
"34","00905","00907","NJ","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough","3400905",50814,0.293 
"34","01001","01001","NJ","Somerset County (North & West)","3401001",71471,0.473 
"34","01001","01003","NJ","Somerset County (Central)--North Plainfield & Somerville Boroughs","3401001",79659,0.527 
"34","01002","01001","NJ","Somerset County (North & West)","3401002",36125,0.21 
"34","01002","01002","NJ","Somerset County (South)","3401002",101939,0.593 
"34","01002","01003","NJ","Somerset County (Central)--North Plainfield & Somerville Boroughs","3401002",33886,0.197 
"34","01101","01101","NJ","Monmouth County (Southeast)--Tinton Falls Borough (South)","3401101",92920,0.834 
"34","01101","01103","NJ","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough","3401101",18376,0.165 
"34","01101","01106","NJ","Monmouth County (Central)","3401101",108,0.001 
"34","01102","01101","NJ","Monmouth County (Southeast)--Tinton Falls Borough (South)","3401102",5,0 
"34","01102","01102","NJ","Monmouth County (Southwest)--Freehold Borough","3401102",109081,0.676 
"34","01102","01106","NJ","Monmouth County (Central)","3401102",52296,0.324 
"34","01103","01101","NJ","Monmouth County (Southeast)--Tinton Falls Borough (South)","3401103",9727,0.08 
"34","01103","01103","NJ","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough","3401103",87933,0.727 
"34","01103","01104","NJ","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs","3401103",13109,0.108 
"34","01103","01106","NJ","Monmouth County (Central)","3401103",10142,0.084 
"34","01104","01104","NJ","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs","3401104",88430,0.705 
"34","01104","01105","NJ","Monmouth County (Northwest)--Keansburg Borough","3401104",37007,0.295 
"34","01105","00901","NJ","Middlesex County (Southeast)","3401105",33,0 
"34","01105","01102","NJ","Monmouth County (Southwest)--Freehold Borough","3401105",18,0 
"34","01105","01105","NJ","Monmouth County (Northwest)--Keansburg Borough","3401105",71003,0.638 
"34","01105","01106","NJ","Monmouth County (Central)","3401105",40191,0.361 
"34","01201","01102","NJ","Monmouth County (Southwest)--Freehold Borough","3401201",32,0 
"34","01201","01201","NJ","Ocean County (South)","3401201",115953,0.515 
"34","01201","01202","NJ","Ocean County (Central)--Beachwood Borough","3401201",2,0 
"34","01201","01204","NJ","Ocean County (Northwest)","3401201",109001,0.484 
"34","01202","01202","NJ","Ocean County (Central)--Beachwood Borough","3401202",108169,0.679 
"34","01202","01203","NJ","Ocean County (North Central)","3401202",26400,0.166 
"34","01202","01205","NJ","Ocean County (Northeast)--Point Pleasant Borough","3401202",24806,0.156 
"34","01203","01203","NJ","Ocean County (North Central)","3401203",112160,0.583 
"34","01203","01205","NJ","Ocean County (Northeast)--Point Pleasant Borough","3401203",80076,0.417 
"34","01301","01301","NJ","Essex County (Southeast)--Newark City (North & East)","3401301",153788,0.998 
"34","01301","01302","NJ","Essex County (Southeast)--Newark City (Southwest)","3401301",127,0.001 
"34","01301","01401","NJ","Essex County (Northeast)","3401301",114,0.001 
"34","01302","01302","NJ","Essex County (Southeast)--Newark City (Southwest)","3401302",123193,0.999 
"34","01302","01402","NJ","Essex County (South Central)--East Orange City","3401302",99,0.001 
"34","01401","01401","NJ","Essex County (Northeast)","3401401",111497,0.937 
"34","01401","01403","NJ","Essex County (Northwest)","3401401",7527,0.063 
"34","01402","01402","NJ","Essex County (South Central)--East Orange City","3401402",110503,0.999 
"34","01402","01404","NJ","Essex County (Southwest)","3401402",84,0.001 
"34","01403","01403","NJ","Essex County (Northwest)","3401403",97735,0.735 
"34","01403","01404","NJ","Essex County (Southwest)","3401403",35185,0.265 
"34","01404","01302","NJ","Essex County (Southeast)--Newark City (Southwest)","3401404",32,0 
"34","01404","01402","NJ","Essex County (South Central)--East Orange City","3401404",77793,0.54 
"34","01404","01403","NJ","Essex County (Northwest)","3401404",20,0 
"34","01404","01404","NJ","Essex County (Southwest)","3401404",66272,0.46 
"34","01501","01501","NJ","Morris County (North)--Dover Town & Kinnelon Borough","3401501",130067,1 
"34","01501","01502","NJ","Morris County (West)","3401501",18,0 
"34","01502","01502","NJ","Morris County (West)","3401502",129480,1 
"34","01503","01503","NJ","Morris County (East)--Lincoln Park Borough","3401503",113210,0.999 
"34","01503","01504","NJ","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs","3401503",58,0.001 
"34","01504","01503","NJ","Morris County (East)--Lincoln Park Borough","3401504",4,0 
"34","01504","01504","NJ","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs","3401504",119398,1 
"34","01600","01501","NJ","Morris County (North)--Dover Town & Kinnelon Borough","3401600",41,0 
"34","01600","01600","NJ","Sussex County","3401600",149265,1 
"34","01700","01700","NJ","Warren County","3401700",108692,1 
"34","01800","01800","NJ","Union County (Northeast)--Elizabeth City","3401800",124969,1 
"34","01901","01901","NJ","Union County (North Central)--Roselle Park Borough","3401901",105200,0.654 
"34","01901","01902","NJ","Union County (Northwest)--Summit City & Westfield Town (North)","3401901",18,0 
"34","01901","01904","NJ","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)","3401901",55641,0.346 
"34","01902","01902","NJ","Union County (Northwest)--Summit City & Westfield Town (North)","3401902",49139,0.399 
"34","01902","01903","NJ","Union County (Southwest)--Plainfield City & Westfield Town (South)","3401902",25932,0.21 
"34","01902","01904","NJ","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)","3401902",48153,0.391 
"34","01903","01003","NJ","Somerset County (Central)--North Plainfield & Somerville Boroughs","3401903",12,0 
"34","01903","01902","NJ","Union County (Northwest)--Summit City & Westfield Town (North)","3401903",52661,0.413 
"34","01903","01903","NJ","Union County (Southwest)--Plainfield City & Westfield Town (South)","3401903",74786,0.587 
"34","02001","02001","NJ","Burlington County (North)--Burlington City","3402001",126903,1 
"34","02002","02002","NJ","Burlington County (West Central)","3402002",154411,1 
"34","02003","02001","NJ","Burlington County (North)--Burlington City","3402003",13,0 
"34","02003","02002","NJ","Burlington County (West Central)","3402003",27,0 
"34","02003","02003","NJ","Burlington County (South & East)","3402003",167380,1 
"34","02101","02101","NJ","Camden County (North)--Camden & Gloucester Cities","3402101",126640,1 
"34","02102","02102","NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs","3402102",122434,1 
"34","02103","02103","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","3402103",146714,0.993 
"34","02103","02201","NJ","Gloucester County (Northeast)--Woodbury City","3402103",1057,0.007 
"34","02104","02104","NJ","Camden County (East Central)--Haddonfield Borough","3402104",117869,1 
"34","02201","02201","NJ","Gloucester County (Northeast)--Woodbury City","3402201",128668,1 
"34","02202","02202","NJ","Gloucester County (South & West)--Glassboro Borough","3402202",158563,0.706 
"34","02202","02500","NJ","Salem & Cumberland (North) Counties--Bridgeton City","3402202",66083,0.294 
"34","02301","01102","NJ","Monmouth County (Southwest)--Freehold Borough","3402301",2,0 
"34","02301","02301","NJ","Mercer County (West Central)--Trenton City","3402301",84913,0.411 
"34","02301","02302","NJ","Mercer County (North)--Princeton Borough","3402301",33472,0.162 
"34","02301","02303","NJ","Mercer County (South)","3402301",88464,0.428 
"34","02302","01002","NJ","Somerset County (South)","3402302",352,0.002 
"34","02302","02301","NJ","Mercer County (West Central)--Trenton City","3402302",35790,0.224 
"34","02302","02302","NJ","Mercer County (North)--Princeton Borough","3402302",110232,0.689 
"34","02302","02303","NJ","Mercer County (South)","3402302",13642,0.085 
"34","02400","02400","NJ","Cumberland County (South)--Vineland & Millville Cities","3402400",113448,0.723 
"34","02400","02500","NJ","Salem & Cumberland (North) Counties--Bridgeton City","3402400",43450,0.277 
"35","00100","00100","NM","Northwest New Mexico--Navajo Nation","3500100",29103,0.224 
"35","00100","00200","NM","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities","3500100",100941,0.776 
"35","00200","00300","NM","North Central New Mexico","3500200",107457,0.958 
"35","00200","00400","NM","Eastern Plains New Mexico","3500200",4687,0.042 
"35","00300","00400","NM","Eastern Plains New Mexico","3500300",98279,0.827 
"35","00300","01100","NM","Central Southeast New Mexico","3500300",20497,0.173 
"35","00400","00300","NM","North Central New Mexico","3500400",17950,0.111 
"35","00400","00500","NM","Santa Fe County","3500400",144170,0.889 
"35","00500","00600","NM","Sandoval County","3500500",130825,0.63 
"35","00500","00700","NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo","3500500",76569,0.369 
"35","00500","00805","NM","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter","3500500",108,0.001 
"35","00601","00700","NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo","3500601",13628,0.087 
"35","00601","00801","NM","Albuquerque City (Far Northeast Heights)","3500601",88480,0.566 
"35","00601","00802","NM","Albuquerque City (Near Northeast Heights)","3500601",54080,0.346 
"35","00602","00700","NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo","3500602",7977,0.075 
"35","00602","00802","NM","Albuquerque City (Near Northeast Heights)","3500602",26497,0.25 
"35","00602","00803","NM","Albuquerque City (Southeast Heights)","3500602",71684,0.675 
"35","00603","00600","NM","Sandoval County","3500603",736,0.005 
"35","00603","00700","NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo","3500603",310,0.002 
"35","00603","00801","NM","Albuquerque City (Far Northeast Heights)","3500603",12496,0.081 
"35","00603","00804","NM","Albuquerque City (Central) & Bernalillo County (North Valley)","3500603",23361,0.152 
"35","00603","00805","NM","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter","3500603",117199,0.761 
"35","00604","00802","NM","Albuquerque City (Near Northeast Heights)","3500604",20890,0.203 
"35","00604","00803","NM","Albuquerque City (Southeast Heights)","3500604",15630,0.152 
"35","00604","00804","NM","Albuquerque City (Central) & Bernalillo County (North Valley)","3500604",66364,0.645 
"35","00605","00700","NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo","3500605",2489,0.017 
"35","00605","00803","NM","Albuquerque City (Southeast Heights)","3500605",16695,0.116 
"35","00605","00804","NM","Albuquerque City (Central) & Bernalillo County (North Valley)","3500605",13542,0.094 
"35","00605","00806","NM","Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)","3500605",111134,0.773 
"35","00700","00100","NM","Northwest New Mexico--Navajo Nation","3500700",98705,1 
"35","00800","00900","NM","Southwest New Mexico","3500800",109465,1 
"35","00900","01001","NM","Doña Ana County (Outer)","3500900",100977,0.483 
"35","00900","01002","NM","Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park","3500900",108256,0.517 
"35","01000","01100","NM","Central Southeast New Mexico","3501000",129442,1 
"35","01100","01200","NM","Far Southeast New Mexico","3501100",118556,1 
"36","00100","00100","NY","St. Lawrence County","3600100",111944,1 
"36","00200","00200","NY","Clinton, Franklin, Essex & Hamilton Counties","3600200",177933,1 
"36","00300","00300","NY","Warren & Washington Counties","3600300",128923,1 
"36","00401","00401","NY","Herkimer (North & Central) & Oneida (Outer) Counties","3600401",115849,0.765 
"36","00401","00402","NY","Oneida County (Central)--Greater Utica & Rome Cities","3600401",16615,0.11 
